schema_name,table_name,table_comment,partition_by,column_ordinal,column_name,data_type,nullable,default_expression,primary_key_flag,foreign_key_reference,column_comment
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,5,value_numeric,"numeric(24,10)",True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,6,value_text,text,True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,7,value_boolean,boolean,True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,8,value_date,date,True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,9,source_snapshot_id,bigint,True,,False,msbf_m1.source_snapshot.source_snapshot_id,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,10,observation_start_date,date,True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,11,observation_end_date,date,True,,False,,
msbf_m1,feature_value,Long feature values with source and observation-window lineage.,,12,calculation_hash,text,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,1,module1_run_id,bigint,False,,True,msbf_m1.merchant_feature_snapshot.module1_run_id,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,2,merchant_application_id,text,False,,True,msbf_m1.merchant_feature_snapshot.merchant_application_id,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,3,as_of_date,date,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,4,base_credit_risk_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,5,cash_flow_risk_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,6,transaction_quality_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,7,liquidity_risk_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,8,obligation_risk_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,9,business_stability_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,10,business_owner_credit_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,11,industry_channel_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,12,data_confidence_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,13,requested_structure_points,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,14,raw_base_risk_score,"numeric(18,6)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,15,base_credit_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,16,requested_structure_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,17,credit_risk_tier,smallint,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,18,fraud_risk_tier,smallint,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,19,data_confidence_tier,text,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,20,operational_continuity_status,text,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,21,expected_ead_amount,"numeric(18,2)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,22,expected_ead_rate,"numeric(12,8)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,23,lgd_input_rate,"numeric(12,8)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,24,simple_expected_loss_amount,"numeric(18,2)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,25,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,26,expected_loss_rate,"numeric(12,8)",False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,27,risk_floor_applied_flag,boolean,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,28,risk_cap_applied_flag,boolean,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,29,hard_stop_recommended_flag,boolean,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,30,manual_review_recommended_flag,boolean,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,31,primary_reason_code,text,True,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,32,risk_snapshot_hash,text,False,,False,,
msbf_m1,merchant_risk_snapshot,Transparent synthetic base/requested-structure risk and comparative loss output.,,33,created_at,timestamptz,False,clock_timestamp(),False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,1,module1_run_id,bigint,False,,True,msbf_m1.merchant_risk_snapshot.module1_run_id,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,2,merchant_application_id,text,False,,True,msbf_m1.merchant_risk_snapshot.merchant_application_id,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,3,component_code,text,False,,True,msbf_ref.risk_component_code.component_code,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,4,component_value,"numeric(24,10)",True,,False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,5,component_points,"numeric(18,6)",False,,False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,6,component_zone,text,False,,False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,7,directional_status,text,False,,False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,8,diagnostic_text,text,True,,False,,
msbf_m1,risk_component_detail,Risk component contributions and diagnostics.,,9,calculation_hash,text,False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,1,module1_run_id,bigint,False,,True,msbf_m1.merchant_risk_snapshot.module1_run_id,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,2,merchant_application_id,text,False,,True,msbf_m1.merchant_risk_snapshot.merchant_application_id,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,3,path_day,smallint,False,,True,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,4,expected_payment_amount,"numeric(18,2)",False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,5,expected_principal_reduction,"numeric(18,2)",False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,6,expected_outstanding_balance,"numeric(18,2)",False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,7,default_timing_weight,"numeric(12,8)",False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,8,weighted_ead_amount,"numeric(18,2)",False,,False,,
msbf_m1,ead_path_snapshot,Declining expected exposure path for 30/60/90-day structures.,,9,path_hash,text,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,1,module1_run_id,bigint,False,,False,msbf_ctl.run_registry.run_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,2,merchant_application_id,text,False,,True,msbf_m1.merchant_application.merchant_application_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,3,population_id,text,False,,False,msbf_m1.population_registry.population_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,4,scenario_id,bigint,False,,False,msbf_ctl.scenario_registry.scenario_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,5,merchant_id,text,False,,False,msbf_m1.merchant_master.merchant_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,6,as_of_date,date,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,7,industry_code,text,False,,False,msbf_ref.industry.industry_code,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,8,partner_channel_id,text,True,,False,msbf_m1.partner_channel.partner_channel_id,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,9,data_confidence_tier,text,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,10,fraud_risk_tier,smallint,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,11,processor_continuity_status,text,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,12,cashflow_archetype_code,text,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,13,adjusted_eligible_daily_revenue,"numeric(18,2)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,14,requested_funding_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,15,requested_remittance_rate,"numeric(9,6)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,16,requested_expected_payoff_days,smallint,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,17,requested_expected_daily_remittance,"numeric(18,2)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,18,post_financing_coverage_ratio,"numeric(12,6)",True,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,19,base_credit_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,20,requested_structure_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,21,credit_risk_tier,smallint,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,22,expected_ead_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,23,lgd_input_rate,"numeric(12,8)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,24,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,25,expected_loss_rate,"numeric(12,8)",False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,26,hard_stop_recommended_flag,boolean,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,27,manual_review_recommended_flag,boolean,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,28,primary_reason_code,text,True,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,29,contract_code,text,False,'M1_APPLICATION_RISK_SNAPSHOT',False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,30,contract_version,integer,False,1,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,31,contract_row_hash,text,False,,False,,
msbf_m1,module1_latest,Replaceable latest accepted Module 1 output.,,32,created_at,timestamptz,False,clock_timestamp(),False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,1,archive_id,bigint GENERATED ALWAYS AS IDENTITY,False,,True,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,2,module1_run_id,bigint,False,,False,msbf_ctl.run_registry.run_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,3,merchant_application_id,text,False,,False,msbf_m1.merchant_application.merchant_application_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,4,population_id,text,False,,False,msbf_m1.population_registry.population_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,5,scenario_id,bigint,False,,False,msbf_ctl.scenario_registry.scenario_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,6,merchant_id,text,False,,False,msbf_m1.merchant_master.merchant_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,7,as_of_date,date,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,8,industry_code,text,False,,False,msbf_ref.industry.industry_code,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,9,partner_channel_id,text,True,,False,msbf_m1.partner_channel.partner_channel_id,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,10,data_confidence_tier,text,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,11,fraud_risk_tier,smallint,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,12,processor_continuity_status,text,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,13,cashflow_archetype_code,text,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,14,adjusted_eligible_daily_revenue,"numeric(18,2)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,15,requested_funding_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,16,requested_remittance_rate,"numeric(9,6)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,17,requested_expected_payoff_days,smallint,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,18,requested_expected_daily_remittance,"numeric(18,2)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,19,post_financing_coverage_ratio,"numeric(12,6)",True,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,20,base_credit_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,21,requested_structure_risk_proxy,"numeric(12,8)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,22,credit_risk_tier,smallint,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,23,expected_ead_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,24,lgd_input_rate,"numeric(12,8)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,25,schedule_adjusted_expected_loss_amount,"numeric(18,2)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,26,expected_loss_rate,"numeric(12,8)",False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,27,hard_stop_recommended_flag,boolean,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,28,manual_review_recommended_flag,boolean,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,29,primary_reason_code,text,True,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,30,contract_code,text,False,'M1_APPLICATION_RISK_SNAPSHOT',False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,31,contract_version,integer,False,1,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,32,contract_row_hash,text,False,,False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,33,created_at,timestamptz,False,clock_timestamp(),False,,
msbf_m1,module1_archive,Immutable Module 1 application-risk archive.,,34,archived_at,timestamptz,False,clock_timestamp(),False,,
